time,portfolio_equity
2024-07-24 21:30:00,100000.0
2024-07-24 21:45:00,100000.0
2024-07-24 22:00:00,100000.0
2024-07-24 22:15:00,100000.0
2024-07-24 22:30:00,100000.0
2024-07-24 22:45:00,100000.0
2024-07-24 23:00:00,100000.0
2024-07-24 23:15:00,100000.0
2024-07-24 23:30:00,100000.0
2024-07-24 23:45:00,100000.0
2024-07-25 00:00:00,100000.0
2024-07-25 00:15:00,100000.0
2024-07-25 00:30:00,100000.0
2024-07-25 00:45:00,100000.0
2024-07-25 01:00:00,100000.0
2024-07-25 01:15:00,100000.0
2024-07-25 01:30:00,100000.0
2024-07-25 01:45:00,100000.0
2024-07-25 02:00:00,100000.0
2024-07-25 02:15:00,100000.0
2024-07-25 02:30:00,100000.0
2024-07-25 02:45:00,100000.0
2024-07-25 03:00:00,100000.0
2024-07-25 03:15:00,100000.0
2024-07-25 03:30:00,100000.0
2024-07-25 03:45:00,100000.0
2024-07-25 04:00:00,100000.0
2024-07-25 04:15:00,100000.0
2024-07-25 04:30:00,100000.0
2024-07-25 04:45:00,100000.0
2024-07-25 05:00:00,100000.0
2024-07-25 05:15:00,100000.0
2024-07-25 05:30:00,100000.0
2024-07-25 05:45:00,100000.0
2024-07-25 06:00:00,100000.0
2024-07-25 06:15:00,100000.0
2024-07-25 06:30:00,100000.0
2024-07-25 06:45:00,100000.0
2024-07-25 07:00:00,100000.0
2024-07-25 07:15:00,100000.0
2024-07-25 07:30:00,100000.0
2024-07-25 07:45:00,100628.41325459641
2024-07-25 08:00:00,100628.41325459641
2024-07-25 08:15:00,100628.41325459641
2024-07-25 08:30:00,100628.41325459641
2024-07-25 08:45:00,100628.41325459641
2024-07-25 09:00:00,100628.41325459641
2024-07-25 09:15:00,101176.823236245
2024-07-25 09:30:00,101176.823236245
2024-07-25 09:45:00,101176.823236245
2024-07-25 10:00:00,100915.05500388256
2024-07-25 10:15:00,100655.90445384373
2024-07-25 10:30:00,101567.60229607896
2024-07-25 10:45:00,101567.60229607896
2024-07-25 11:00:00,101567.60229607896
2024-07-25 11:15:00,101301.92627311817
2024-07-25 11:30:00,101301.92627311817
2024-07-25 11:45:00,101301.92627311817
2024-07-25 12:00:00,101301.92627311817
2024-07-25 12:15:00,101301.92627311817
2024-07-25 12:30:00,101301.92627311817
2024-07-25 12:45:00,101301.92627311817
2024-07-25 13:00:00,101301.92627311817
2024-07-25 13:15:00,101301.92627311817
2024-07-25 13:30:00,101301.92627311817
2024-07-25 13:45:00,101301.92627311817
2024-07-25 14:00:00,101301.92627311817
2024-07-25 14:15:00,101301.92627311817
2024-07-25 14:30:00,101301.92627311817
2024-07-25 14:45:00,101301.92627311817
2024-07-25 15:00:00,101301.92627311817
2024-07-25 15:15:00,101301.92627311817
2024-07-25 15:30:00,103246.63795312427
2024-07-25 15:45:00,103246.63795312427
2024-07-25 16:00:00,103246.63795312427
2024-07-25 16:15:00,103246.63795312427
2024-07-25 16:30:00,103246.63795312427
2024-07-25 16:45:00,103246.63795312427
2024-07-25 17:00:00,103246.63795312427
2024-07-25 17:15:00,103246.63795312427
2024-07-25 17:30:00,103246.63795312427
2024-07-25 17:45:00,103246.63795312427
2024-07-25 18:00:00,103246.63795312427
2024-07-25 18:15:00,103246.63795312427
2024-07-25 18:30:00,103246.63795312427
2024-07-25 18:45:00,103246.63795312427
2024-07-25 19:00:00,103246.63795312427
2024-07-25 19:15:00,103246.63795312427
2024-07-25 19:30:00,103246.63795312427
2024-07-25 19:45:00,103246.63795312427
2024-07-25 20:00:00,102964.17157359302
2024-07-25 20:15:00,102964.17157359302
2024-07-25 20:30:00,102964.17157359302
2024-07-25 20:45:00,102964.17157359302
2024-07-25 21:00:00,102964.17157359302
2024-07-25 21:15:00,102964.17157359302
2024-07-25 21:30:00,102964.17157359302
2024-07-25 21:45:00,102964.17157359302
2024-07-25 22:00:00,102964.17157359302
2024-07-25 22:15:00,102964.17157359302
2024-07-25 22:30:00,102964.17157359302
2024-07-25 22:45:00,102964.17157359302
2024-07-25 23:00:00,102964.17157359302
2024-07-25 23:15:00,102964.17157359302
2024-07-25 23:30:00,102964.17157359302
2024-07-25 23:45:00,102964.17157359302
2024-07-26 00:00:00,102964.17157359302
2024-07-26 00:15:00,102964.17157359302
2024-07-26 00:30:00,102964.17157359302
2024-07-26 00:45:00,102964.17157359302
2024-07-26 01:00:00,102964.17157359302
2024-07-26 01:15:00,102964.17157359302
2024-07-26 01:30:00,102964.17157359302
2024-07-26 01:45:00,102964.17157359302
2024-07-26 02:00:00,102964.17157359302
2024-07-26 02:15:00,102964.17157359302
