symbol,preset,months,avg_return_pct,median_return_pct,worst_month_pct,best_month_pct,positive_months_pct,avg_trades,avg_win_rate,avg_max_dd,robust_pass
NAS100,smc_core,23,16.02835131710405,15.140337026318813,-5.105533462595922,29.531248671452303,91.30434782608695,43.26086956521739,72.71914424169334,3.1306291366495516,True
NAS100,smc_conservative,23,2.6237649715663878,2.002280745717399,-2.1125177008925857,17.792307422005287,73.91304347826086,9.347826086956522,50.03774486383181,1.5661504618382451,True
XAUUSD,smc_core,23,2.341481122875847,2.6750414019123125,-5.081268319629908,9.520850976071669,73.91304347826086,17.869565217391305,59.46613532906527,2.994434163973471,True
NAS100,smc_aggressive,23,2.2251939015715703,1.2059429737175924,-1.754563336736246,6.8873632205600375,82.6086956521739,10.608695652173912,65.64027759679934,1.8791473205013476,True
XAUUSD,smc_conservative,23,1.0070666178982821,0.0874703121645689,-2.944938703206917,8.219105704113135,52.17391304347826,6.043478260869565,42.524938829286654,1.8081447141038924,False
XAUUSD,smc_aggressive,23,0.2581087962711844,-0.012566137158937635,-2.632653168012821,5.1756562652793585,47.82608695652174,6.173913043478261,51.003199698851866,1.7191244033883961,False
EURUSD,smc_conservative,22,-0.7744425049535775,-1.6105345050322193,-5.20191079132881,7.94802909670072,31.818181818181817,7.181818181818182,30.41158336612882,2.827262160426109,False
EURUSD,smc_core,22,-0.8781326760248537,-1.3340774248628442,-5.105189492549762,8.711420124135639,45.45454545454545,17.954545454545453,47.22713245361436,4.073469883555594,False
EURUSD,smc_aggressive,22,-0.9106578330000693,-0.2793010891207359,-4.840169492497116,3.9868873479687865,31.818181818181817,8.045454545454545,45.107115107115106,2.6819264264476788,False
