time,portfolio_equity
2026-01-27 23:15:00,100000.0
2026-01-27 23:30:00,100000.0
2026-01-27 23:45:00,100000.0
2026-01-28 01:00:00,100000.0
2026-01-28 01:15:00,100000.0
2026-01-28 01:30:00,100000.0
2026-01-28 01:45:00,100000.0
2026-01-28 02:00:00,100000.0
2026-01-28 02:15:00,100000.0
2026-01-28 02:30:00,100000.0
2026-01-28 02:45:00,100000.0
2026-01-28 03:00:00,100000.0
2026-01-28 03:15:00,100000.0
2026-01-28 03:30:00,101000.0
2026-01-28 03:45:00,102029.99999999994
2026-01-28 04:00:00,102029.99999999994
2026-01-28 04:15:00,102029.99999999994
2026-01-28 04:30:00,102029.99999999994
2026-01-28 04:45:00,102029.99999999994
2026-01-28 05:00:00,102029.99999999994
2026-01-28 05:15:00,102029.99999999994
2026-01-28 05:30:00,101676.36666666661
2026-01-28 05:45:00,101676.36666666661
2026-01-28 06:00:00,101676.36666666661
2026-01-28 06:15:00,101676.36666666661
2026-01-28 06:30:00,101676.36666666661
2026-01-28 06:45:00,101676.36666666661
2026-01-28 07:00:00,103090.89999999994
2026-01-28 07:15:00,104183.62699999993
2026-01-28 07:30:00,105309.13580999995
2026-01-28 07:45:00,105309.13580999995
2026-01-28 08:00:00,105309.13580999995
2026-01-28 08:15:00,104922.71111856663
2026-01-28 08:30:00,104922.71111856663
2026-01-28 08:45:00,104183.62699999988
2026-01-28 09:00:00,104183.62699999988
2026-01-28 09:15:00,107662.46218082888
2026-01-28 09:30:00,108892.33604625374
2026-01-28 09:45:00,112807.79569081464
2026-01-28 10:00:00,118598.913886692
2026-01-28 10:15:00,118598.913886692
2026-01-28 10:30:00,121761.5877423916
2026-01-28 10:45:00,121210.63853163434
2026-01-28 11:00:00,121210.63853163434
2026-01-28 11:15:00,120125.21349152148
2026-01-28 11:30:00,120125.21349152148
2026-01-28 11:45:00,120125.21349152148
2026-01-28 12:00:00,120125.21349152148
2026-01-28 12:15:00,120125.21349152148
2026-01-28 12:30:00,120125.21349152148
2026-01-28 12:45:00,120125.21349152148
2026-01-28 13:00:00,119590.62802327293
2026-01-28 13:15:00,119590.62802327293
2026-01-28 13:30:00,119590.62802327293
2026-01-28 13:45:00,119590.62802327293
2026-01-28 14:00:00,119590.62802327293
2026-01-28 14:15:00,119590.62802327293
2026-01-28 14:30:00,119590.62802327293
2026-01-28 14:45:00,116493.52571157708
2026-01-28 15:00:00,118537.44119227647
2026-01-28 15:15:00,118537.44119227647
2026-01-28 15:30:00,118537.44119227647
2026-01-28 15:45:00,118537.44119227647
2026-01-28 16:00:00,118537.44119227647
2026-01-28 16:15:00,118537.44119227647
2026-01-28 16:30:00,116996.82731809132
2026-01-28 16:45:00,116493.52571157708
2026-01-28 17:00:00,119559.29545043102
2026-01-28 17:15:00,119559.29545043102
2026-01-28 17:30:00,119030.36916259339
2026-01-28 17:45:00,119030.36916259339
2026-01-28 18:00:00,119030.36916259339
2026-01-28 18:15:00,118506.7321376341
2026-01-28 18:30:00,118506.7321376341
2026-01-28 18:45:00,118506.7321376341
2026-01-28 19:00:00,118506.7321376341
2026-01-28 19:15:00,118506.7321376341
2026-01-28 19:30:00,118506.7321376341
2026-01-28 19:45:00,118506.7321376341
2026-01-28 20:00:00,118506.7321376341
2026-01-28 20:15:00,118506.7321376341
2026-01-28 20:30:00,118506.7321376341
2026-01-28 20:45:00,118506.7321376341
2026-01-28 21:00:00,118506.7321376341
2026-01-28 21:15:00,118506.7321376341
2026-01-28 21:30:00,118506.7321376341
2026-01-28 21:45:00,118506.7321376341
2026-01-28 22:00:00,118506.7321376341
2026-01-28 22:15:00,118506.7321376341
2026-01-28 22:30:00,118506.7321376341
2026-01-28 22:45:00,118506.7321376341
2026-01-28 23:00:00,118506.7321376341
2026-01-28 23:15:00,118506.7321376341
2026-01-28 23:30:00,118506.7321376341
2026-01-28 23:45:00,118506.7321376341
2026-01-29 01:00:00,118173.39880430078
2026-01-29 01:15:00,117843.39880430078
2026-01-29 01:30:00,117843.39880430078
2026-01-29 01:45:00,117516.69880430077
2026-01-29 02:00:00,116161.64850142851
2026-01-29 02:15:00,115653.56401974757
