time,portfolio_equity
2026-01-28 06:45:00,100000.0
2026-01-28 07:00:00,100000.0
2026-01-28 07:15:00,100000.0
2026-01-28 07:30:00,100000.0
2026-01-28 07:45:00,100000.0
2026-01-28 08:00:00,100000.0
2026-01-28 08:15:00,100000.0
2026-01-28 08:30:00,100000.0
2026-01-28 08:45:00,100000.0
2026-01-28 09:00:00,100000.0
2026-01-28 09:15:00,100000.0
2026-01-28 09:30:00,100000.0
2026-01-28 09:45:00,101000.00000000006
2026-01-28 10:00:00,103090.90000000007
2026-01-28 10:15:00,103090.90000000007
2026-01-28 10:30:00,104183.62700000014
2026-01-28 10:45:00,103808.4573966668
2026-01-28 11:00:00,103808.4573966668
2026-01-28 11:15:00,103069.3357611398
2026-01-28 11:30:00,102705.30907019507
2026-01-28 11:45:00,102705.30907019507
2026-01-28 12:00:00,102705.30907019507
2026-01-28 12:15:00,102705.30907019507
2026-01-28 12:30:00,102705.30907019507
2026-01-28 12:45:00,102705.30907019507
2026-01-28 13:00:00,100596.33310094979
2026-01-28 13:15:00,100596.33310094979
2026-01-28 13:30:00,100596.33310094979
2026-01-28 13:45:00,100596.33310094979
2026-01-28 14:00:00,100596.33310094979
2026-01-28 14:15:00,100596.33310094979
2026-01-28 14:30:00,100596.33310094979
2026-01-28 14:45:00,100596.33310094979
2026-01-28 15:00:00,100596.33310094979
2026-01-28 15:15:00,100596.33310094979
2026-01-28 15:30:00,100257.03643660696
2026-01-28 15:45:00,99921.13273890756
2026-01-28 16:00:00,99921.13273890756
2026-01-28 16:15:00,99921.13273890756
2026-01-28 16:30:00,98933.44184209593
2026-01-28 16:45:00,98610.77409034164
2026-01-28 17:00:00,98291.3330161049
2026-01-28 17:15:00,98291.3330161049
2026-01-28 17:30:00,97975.08635261051
2026-01-28 17:45:00,98975.08635261047
2026-01-28 18:00:00,98975.08635261047
2026-01-28 18:15:00,98975.08635261047
2026-01-28 18:30:00,101065.98635261052
2026-01-28 18:45:00,102158.71335261056
2026-01-28 19:00:00,102158.71335261056
2026-01-28 19:15:00,102158.71335261056
2026-01-28 19:30:00,102158.71335261056
2026-01-28 19:45:00,102158.71335261056
2026-01-28 20:00:00,102158.71335261056
2026-01-28 20:15:00,101783.54374927722
2026-01-28 20:30:00,101783.54374927722
2026-01-28 20:45:00,101783.54374927722
2026-01-28 21:00:00,101412.12584197722
2026-01-28 21:15:00,101412.12584197722
2026-01-28 21:30:00,101412.12584197722
2026-01-28 21:45:00,99963.22643897528
2026-01-28 22:00:00,100680.39542280548
2026-01-28 22:15:00,100320.00899877021
2026-01-28 22:30:00,100320.00899877021
2026-01-28 22:45:00,100320.00899877021
2026-01-28 23:00:00,109438.96566408133
2026-01-28 23:15:00,108990.99353763329
2026-01-28 23:30:00,108547.50113244972
2026-01-28 23:45:00,108547.50113244972
2026-01-29 01:00:00,108547.50113244972
