logged_at,timestamp,symbol,strategy,label,direction,entry_price,stop_loss,take_profit,lot_size,risk_percent,atr,signal_score,signal_type,execution_time_ms,slippage_pips,spread_at_entry,status,exit_time,exit_price,profit,holding_period_minutes
2026-06-03T10:45:01.650365+00:00,2026-06-03T10:45:01.650365+00:00,SP500,"bollinger_{'period': 20, 'std_dev': 2.0, 'stop_atr_mult': 0.6, 'tp_atr_mult': 1.5}","bollinger_{'period': 20, 'std_dev': 2.0, 'stop_atr_mult': 0.6, 'tp_atr_mult': 1.5}:SP500:1",BUY,7600.93,7599.044798507353,7614.506571428572,0.16,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T10:45:01.687480+00:00,2026-06-03T10:45:01.687480+00:00,SP500,"volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}","volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}:SP500:1",SELL,7600.78,7602.952857142857,7593.461428571429,0.1,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T10:45:01.723609+00:00,2026-06-03T10:45:01.723609+00:00,SP500,"bollinger_{'period': 15, 'std_dev': 1.5, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.3}","bollinger_{'period': 15, 'std_dev': 1.5, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.3}:SP500:1",BUY,7600.93,7600.0535390607365,7613.302761904762,0.47,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T10:45:01.761203+00:00,2026-06-03T10:45:01.761203+00:00,SP500,"bollinger_{'period': 25, 'std_dev': 2.5, 'stop_atr_mult': 0.7, 'tp_atr_mult': 1.8}","bollinger_{'period': 25, 'std_dev': 2.5, 'stop_atr_mult': 0.7, 'tp_atr_mult': 1.8}:SP500:1",BUY,7600.93,7597.086194099476,7616.808685714286,0.07,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T10:45:01.800024+00:00,2026-06-03T10:45:01.800024+00:00,SP500,"bollinger_{'period': 18, 'std_dev': 1.8, 'stop_atr_mult': 0.55, 'tp_atr_mult': 1.4}","bollinger_{'period': 18, 'std_dev': 1.8, 'stop_atr_mult': 0.55, 'tp_atr_mult': 1.4}:SP500:1",BUY,7600.93,7599.524143234825,7613.991777777777,0.24,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T10:45:01.838836+00:00,2026-06-03T10:45:01.838836+00:00,SP500,"volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}","volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}:SP500:1",SELL,7600.78,7602.478285714285,7594.885142857143,0.13,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T10:45:01.874604+00:00,2026-06-03T10:45:01.874604+00:00,SP500,"volatility_{'volatility_window': 12, 'volatility_threshold': 1.4, 'stop_atr_mult': 0.45, 'tp_atr_mult': 1.35}","volatility_{'volatility_window': 12, 'volatility_threshold': 1.4, 'stop_atr_mult': 0.45, 'tp_atr_mult': 1.35}:SP500:1",SELL,7600.78,7602.715571428571,7594.173285714286,0.12,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T10:45:01.910763+00:00,2026-06-03T10:45:01.910763+00:00,XAUUSD,"volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}","volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}:XAUUSD:1",BUY,4454.38,4448.367857142857,4471.696428571428,0.01,1.0,0,0,,0,0,17,OPEN,,0,0,0
2026-06-03T10:45:01.946683+00:00,2026-06-03T10:45:01.946683+00:00,XAUUSD,"volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}","volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}:XAUUSD:1",BUY,4454.38,4449.534285714286,4468.197142857142,0.01,1.0,0,0,,0,0,17,OPEN,,0,0,0
2026-06-03T10:45:01.983186+00:00,2026-06-03T10:45:01.983186+00:00,XAUUSD,"volatility_{'volatility_window': 12, 'volatility_threshold': 1.4, 'stop_atr_mult': 0.45, 'tp_atr_mult': 1.35}","volatility_{'volatility_window': 12, 'volatility_threshold': 1.4, 'stop_atr_mult': 0.45, 'tp_atr_mult': 1.35}:XAUUSD:1",BUY,4454.38,4448.951071428572,4469.946785714285,0.01,1.0,0,0,,0,0,17,OPEN,,0,0,0
2026-06-03T10:45:02.019555+00:00,2026-06-03T10:45:02.019555+00:00,XAUUSD,"volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}","volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}:XAUUSD:1",BUY,4454.38,4448.367857142857,4471.696428571428,0.01,1.0,0,0,,0,0,17,OPEN,,0,0,0
2026-06-03T10:45:02.054558+00:00,2026-06-03T10:45:02.054558+00:00,XAUUSD,"volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}","volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}:XAUUSD:1",BUY,4454.38,4449.534285714286,4468.197142857142,0.01,1.0,0,0,,0,0,17,OPEN,,0,0,0
2026-06-03T10:45:02.090336+00:00,2026-06-03T10:45:02.090336+00:00,XAUUSD,"volatility_{'volatility_window': 12, 'volatility_threshold': 1.4, 'stop_atr_mult': 0.45, 'tp_atr_mult': 1.35}","volatility_{'volatility_window': 12, 'volatility_threshold': 1.4, 'stop_atr_mult': 0.45, 'tp_atr_mult': 1.35}:XAUUSD:1",BUY,4454.38,4448.951071428572,4469.946785714285,0.01,1.0,0,0,,0,0,17,OPEN,,0,0,0
2026-06-03T10:45:02.128381+00:00,2026-06-03T10:45:02.128381+00:00,XAUUSD,"volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}","volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}:XAUUSD:1",BUY,4454.38,4448.367857142857,4471.696428571428,0.01,1.0,0,0,,0,0,17,OPEN,,0,0,0
2026-06-03T10:45:02.164111+00:00,2026-06-03T10:45:02.164111+00:00,XAUUSD,"volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}","volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}:XAUUSD:1",BUY,4454.38,4449.534285714286,4468.197142857142,0.01,1.0,0,0,,0,0,17,OPEN,,0,0,0
2026-06-03T11:15:01.009712+00:00,2026-06-03T11:15:01.009712+00:00,XAUUSD,"volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}","volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}:XAUUSD:1",SELL,4462.61,4467.6957142857145,4445.272857142858,0.01,1.0,0,0,,0,0,7,OPEN,,0,0,0
2026-06-03T11:15:01.045829+00:00,2026-06-03T11:15:01.045829+00:00,XAUUSD,"volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}","volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}:XAUUSD:1",SELL,4462.61,4466.574571428571,4448.636285714286,0.01,1.0,0,0,,0,0,7,OPEN,,0,0,0
2026-06-03T11:15:01.084632+00:00,2026-06-03T11:15:01.084632+00:00,XAUUSD,"volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}","volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}:XAUUSD:1",SELL,4462.61,4467.6957142857145,4445.272857142858,0.01,1.0,0,0,,0,0,7,OPEN,,0,0,0
2026-06-03T11:15:01.122820+00:00,2026-06-03T11:15:01.122820+00:00,XAUUSD,"volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}","volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}:XAUUSD:1",SELL,4462.61,4466.574571428571,4448.636285714286,0.01,1.0,0,0,,0,0,7,OPEN,,0,0,0
2026-06-03T11:15:01.161119+00:00,2026-06-03T11:15:01.161119+00:00,XAUUSD,"volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}","volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}:XAUUSD:1",SELL,4462.61,4467.6957142857145,4445.272857142858,0.01,1.0,0,0,,0,0,7,OPEN,,0,0,0
2026-06-03T11:15:01.198967+00:00,2026-06-03T11:15:01.198967+00:00,XAUUSD,"volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}","volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}:XAUUSD:1",SELL,4462.61,4466.574571428571,4448.636285714286,0.01,1.0,0,0,,0,0,7,OPEN,,0,0,0
2026-06-03T11:15:01.235517+00:00,2026-06-03T11:15:01.235517+00:00,SP500,"volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}","volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}:SP500:1",BUY,7606.43,7603.942857142857,7613.291428571428,0.13,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T11:30:01.011317+00:00,2026-06-03T11:30:01.011317+00:00,SP500,"volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}","volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}:SP500:1",BUY,7607.23,7604.457142857143,7613.748571428571,0.13,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T11:30:01.065126+00:00,2026-06-03T11:30:01.065126+00:00,XAUUSD,"bollinger_{'period': 15, 'std_dev': 1.5, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.3}","bollinger_{'period': 15, 'std_dev': 1.5, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.3}:XAUUSD:1",SELL,4465.25,4470.9486678201665,4439.916428571429,0.01,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T11:30:01.110389+00:00,2026-06-03T11:30:01.110389+00:00,XAUUSD,"volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}","volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}:XAUUSD:1",BUY,4465.4,4460.186285714286,4477.601142857143,0.01,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T11:30:01.148940+00:00,2026-06-03T11:30:01.148940+00:00,XAUUSD,"bollinger_{'period': 15, 'std_dev': 1.5, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.3}","bollinger_{'period': 15, 'std_dev': 1.5, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.3}:XAUUSD:1",SELL,4465.27,4470.9486678201665,4439.916428571429,0.01,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T11:30:01.190982+00:00,2026-06-03T11:30:01.190982+00:00,XAUUSD,"bollinger_{'period': 15, 'std_dev': 1.5, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.3}","bollinger_{'period': 15, 'std_dev': 1.5, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.3}:XAUUSD:1",SELL,4465.27,4470.9486678201665,4439.916428571429,0.01,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T11:30:01.229087+00:00,2026-06-03T11:30:01.229087+00:00,XAUUSD,"volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}","volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}:XAUUSD:1",BUY,4465.44,4460.186285714286,4477.601142857143,0.01,1.0,0,0,,0,0,17,OPEN,,0,0,0
2026-06-03T12:00:00.961211+00:00,2026-06-03T12:00:00.961211+00:00,XAUUSD,"volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}","volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}:XAUUSD:1",BUY,4463.8,4457.058214285715,4478.665357142857,0.01,1.0,0,0,,0,0,9,OPEN,,0,0,0
2026-06-03T12:00:00.999232+00:00,2026-06-03T12:00:00.999232+00:00,XAUUSD,"volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}","volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}:XAUUSD:1",BUY,4463.8,4457.058214285715,4478.665357142857,0.01,1.0,0,0,,0,0,9,OPEN,,0,0,0
2026-06-03T12:00:01.036871+00:00,2026-06-03T12:00:01.036871+00:00,XAUUSD,"volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}","volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}:XAUUSD:1",BUY,4463.83,4457.058214285715,4478.665357142857,0.01,1.0,0,0,,0,0,9,OPEN,,0,0,0
2026-06-03T12:00:01.081813+00:00,2026-06-03T12:00:01.081813+00:00,SP500,"volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}","volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}:SP500:1",BUY,7606.23,7603.628571428571,7612.234285714286,0.14,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T12:00:01.117460+00:00,2026-06-03T12:00:01.117460+00:00,SP500,"volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}","volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}:SP500:1",BUY,7606.23,7604.058857142857,7610.943428571429,0.18,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T12:00:01.157804+00:00,2026-06-03T12:00:01.157804+00:00,SP500,"volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}","volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}:SP500:1",BUY,7606.23,7603.628571428571,7612.234285714286,0.14,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T12:00:01.196857+00:00,2026-06-03T12:00:01.196857+00:00,SP500,"volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}","volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}:SP500:1",BUY,7606.23,7604.058857142857,7610.943428571429,0.18,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T12:00:01.233541+00:00,2026-06-03T12:00:01.233541+00:00,SP500,"volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}","volatility_{'volatility_window': 14, 'volatility_threshold': 1.2, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}:SP500:1",BUY,7606.23,7603.628571428571,7612.234285714286,0.14,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T12:00:01.271720+00:00,2026-06-03T12:00:01.271720+00:00,SP500,"volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}","volatility_{'volatility_window': 10, 'volatility_threshold': 1.0, 'stop_atr_mult': 0.4, 'tp_atr_mult': 1.2}:SP500:1",BUY,7606.23,7604.058857142857,7610.943428571429,0.18,1.0,0,0,,0,0,15,OPEN,,0,0,0
2026-06-03T12:00:01.308280+00:00,2026-06-03T12:00:01.308280+00:00,BTCUSD,"macd_{'fast_period': 8, 'slow_period': 21, 'signal_period': 7, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}","macd_{'fast_period': 8, 'slow_period': 21, 'signal_period': 7, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}:BTCUSD:1",SELL,66976.0,67095.96428571429,66628.10714285714,0.03,1.0,0,0,,0,0,1700,OPEN,,0,0,0
2026-06-03T12:00:01.343499+00:00,2026-06-03T12:00:01.343499+00:00,BTCUSD,"macd_{'fast_period': 12, 'slow_period': 26, 'signal_period': 9, 'stop_atr_mult': 0.6, 'tp_atr_mult': 1.8}","macd_{'fast_period': 12, 'slow_period': 26, 'signal_period': 9, 'stop_atr_mult': 0.6, 'tp_atr_mult': 1.8}:BTCUSD:1",SELL,66976.0,67119.35714285714,66557.92857142857,0.02,1.0,0,0,,0,0,1700,OPEN,,0,0,0
2026-06-03T12:00:01.380448+00:00,2026-06-03T12:00:01.380448+00:00,BTCUSD,"macd_{'fast_period': 7, 'slow_period': 19, 'signal_period': 6, 'stop_atr_mult': 0.45, 'tp_atr_mult': 1.35}","macd_{'fast_period': 7, 'slow_period': 19, 'signal_period': 6, 'stop_atr_mult': 0.45, 'tp_atr_mult': 1.35}:BTCUSD:1",SELL,66976.0,67084.26785714286,66663.19642857143,0.03,1.0,0,0,,0,0,1700,OPEN,,0,0,0
2026-06-03T12:00:01.416468+00:00,2026-06-03T12:00:01.416468+00:00,BTCUSD,"macd_{'fast_period': 10, 'slow_period': 24, 'signal_period': 8, 'stop_atr_mult': 0.55, 'tp_atr_mult': 1.65}","macd_{'fast_period': 10, 'slow_period': 24, 'signal_period': 8, 'stop_atr_mult': 0.55, 'tp_atr_mult': 1.65}:BTCUSD:1",SELL,66976.0,67107.66071428571,66593.01785714286,0.02,1.0,0,0,,0,0,1700,OPEN,,0,0,0
2026-06-03T12:00:01.453072+00:00,2026-06-03T12:00:01.453072+00:00,BTCUSD,"macd_{'fast_period': 8, 'slow_period': 21, 'signal_period': 7, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}","macd_{'fast_period': 8, 'slow_period': 21, 'signal_period': 7, 'stop_atr_mult': 0.5, 'tp_atr_mult': 1.5}:BTCUSD:1",SELL,66976.0,67095.96428571429,66628.10714285714,0.03,1.0,0,0,,0,0,1700,OPEN,,0,0,0
2026-06-03T12:00:01.490377+00:00,2026-06-03T12:00:01.490377+00:00,BTCUSD,"macd_{'fast_period': 12, 'slow_period': 26, 'signal_period': 9, 'stop_atr_mult': 0.6, 'tp_atr_mult': 1.8}","macd_{'fast_period': 12, 'slow_period': 26, 'signal_period': 9, 'stop_atr_mult': 0.6, 'tp_atr_mult': 1.8}:BTCUSD:1",SELL,66976.0,67119.35714285714,66557.92857142857,0.02,1.0,0,0,,0,0,1700,OPEN,,0,0,0
