time,portfolio_equity
2026-01-27 23:45:00,100000.0
2026-01-28 01:00:00,100000.0
2026-01-28 01:15:00,100000.0
2026-01-28 01:30:00,100000.0
2026-01-28 01:45:00,100000.0
2026-01-28 02:00:00,100000.0
2026-01-28 02:15:00,100000.0
2026-01-28 02:30:00,100000.0
2026-01-28 02:45:00,100000.0
2026-01-28 03:00:00,100000.0
2026-01-28 03:15:00,100000.0
2026-01-28 03:30:00,99660.62471485452
2026-01-28 03:45:00,99293.2713517874
2026-01-28 04:00:00,98935.41141983637
2026-01-28 04:15:00,98597.1458941928
2026-01-28 04:30:00,102726.65766666661
2026-01-28 04:45:00,102726.65766666661
2026-01-28 05:00:00,102726.65766666661
2026-01-28 05:15:00,102726.65766666661
2026-01-28 05:30:00,98242.39514934344
2026-01-28 05:45:00,102366.0577566666
2026-01-28 06:00:00,102366.0577566666
2026-01-28 06:15:00,102366.0577566666
2026-01-28 06:30:00,102366.0577566666
2026-01-28 06:45:00,102366.0577566666
2026-01-28 07:00:00,102366.0577566666
2026-01-28 07:15:00,102366.0577566666
2026-01-28 07:30:00,99149.83787385782
2026-01-28 07:45:00,104922.71111856663
2026-01-28 08:00:00,104922.71111856663
2026-01-28 08:15:00,98810.10858904768
2026-01-28 08:30:00,104540.15067404762
2026-01-28 08:45:00,98463.87018405649
2026-01-28 09:00:00,106070.3924521236
2026-01-28 09:15:00,98137.11549711258
2026-01-28 09:30:00,97808.49829339219
2026-01-28 09:45:00,97473.68329238403
2026-01-28 10:00:00,97135.77883095472
2026-01-28 10:15:00,121210.63853163438
2026-01-28 10:30:00,98022.28732392399
2026-01-28 10:45:00,97695.6987848754
2026-01-28 11:00:00,123953.70942069551
2026-01-28 11:15:00,97355.42487905639
2026-01-28 11:30:00,121696.37136088617
2026-01-28 11:45:00,121696.37136088617
2026-01-28 12:00:00,121696.37136088617
2026-01-28 12:15:00,121696.37136088617
2026-01-28 12:30:00,121696.37136088617
2026-01-28 12:45:00,121696.37136088617
2026-01-28 13:00:00,121696.37136088617
2026-01-28 13:15:00,121696.37136088617
2026-01-28 13:30:00,121696.37136088617
2026-01-28 13:45:00,121696.37136088617
2026-01-28 14:00:00,121696.37136088617
2026-01-28 14:15:00,121696.37136088617
2026-01-28 14:30:00,121696.37136088617
2026-01-28 14:45:00,97041.8966454782
2026-01-28 15:00:00,96709.92527304425
2026-01-28 15:15:00,117957.94751770329
2026-01-28 15:30:00,117957.94751770329
2026-01-28 15:45:00,117957.94751770329
2026-01-28 16:00:00,117957.94751770329
2026-01-28 16:15:00,117957.94751770329
2026-01-28 16:30:00,96385.47005994039
2026-01-28 16:45:00,96067.26236935661
2026-01-28 17:00:00,96934.53157557528
2026-01-28 17:15:00,118968.38575046873
2026-01-28 17:30:00,96598.33740154527
2026-01-28 17:45:00,118445.36855963072
2026-01-28 18:00:00,118445.36855963072
2026-01-28 18:15:00,96270.93958487382
2026-01-28 18:30:00,117927.58154070107
2026-01-28 18:45:00,117927.58154070107
2026-01-28 19:00:00,117927.58154070107
2026-01-28 19:15:00,117927.58154070107
2026-01-28 19:30:00,117927.58154070107
2026-01-28 19:45:00,117927.58154070107
2026-01-28 20:00:00,118904.96736241417
2026-01-28 20:15:00,118526.85180777672
2026-01-28 20:30:00,117264.24820736775
2026-01-28 20:45:00,117264.24820736775
2026-01-28 21:00:00,117264.24820736775
2026-01-28 21:15:00,117264.24820736775
2026-01-28 21:30:00,117264.24820736775
2026-01-28 21:45:00,117264.24820736775
2026-01-28 22:00:00,117264.24820736775
2026-01-28 22:15:00,117264.24820736775
2026-01-28 22:30:00,117264.24820736775
2026-01-28 22:45:00,117264.24820736775
2026-01-28 23:00:00,118162.20941928172
2026-01-28 23:15:00,117813.67823777808
2026-01-28 23:30:00,117454.50317167069
2026-01-28 23:45:00,117574.71121736773
2026-01-29 01:00:00,117574.71121736773
2026-01-29 01:15:00,117574.71121736773
2026-01-29 01:30:00,117574.71121736773
2026-01-29 01:45:00,117574.71121736773
2026-01-29 02:00:00,117574.71121736773
2026-01-29 02:15:00,96786.8723662247
2026-01-29 02:30:00,117062.10206862737
2026-01-29 02:45:00,117062.10206862737
2026-01-29 03:00:00,97685.836369834
2026-01-29 03:15:00,97332.08178367605
2026-01-29 03:30:00,115062.41633731095
2026-01-29 03:45:00,115062.41633731095
2026-01-29 04:00:00,115062.41633731095
2026-01-29 04:15:00,115897.12222290118
2026-01-29 04:30:00,114082.86360545093
2026-01-29 04:45:00,114082.86360545093
2026-01-29 05:00:00,115540.5977899793
2026-01-29 05:15:00,113762.85450266954
2026-01-29 05:30:00,113762.85450266954
2026-01-29 05:45:00,115172.84059332486
2026-01-29 06:00:00,116142.97197470951
2026-01-29 06:15:00,117153.14453705367
2026-01-29 06:30:00,113132.4045692799
2026-01-29 06:45:00,113132.4045692799
2026-01-29 07:00:00,113132.4045692799
2026-01-29 07:15:00,96305.23049539846
2026-01-29 07:30:00,115336.68175454585
2026-01-29 07:45:00,113284.7289447698
2026-01-29 08:00:00,113284.7289447698
2026-01-29 08:15:00,113284.7289447698
2026-01-29 08:30:00,113284.7289447698
2026-01-29 08:45:00,97557.92314076444
2026-01-29 09:00:00,98488.20496572655
2026-01-29 09:15:00,111879.84974825593
2026-01-29 09:30:00,98143.9342499767
2026-01-29 09:45:00,111420.8911679057
2026-01-29 10:00:00,97803.90445285643
2026-01-29 10:15:00,97463.16315800507
2026-01-29 10:30:00,97131.73253162272
2026-01-29 10:45:00,96797.86230122785
2026-01-29 11:00:00,113284.7289447698
2026-01-29 11:15:00,113284.7289447698
2026-01-29 11:30:00,113284.7289447698
2026-01-29 11:45:00,114958.05389933077
2026-01-29 12:00:00,115958.78574454071
2026-01-29 12:15:00,112634.98084300979
2026-01-29 12:30:00,112634.98084300979
2026-01-29 12:45:00,112634.98084300979
2026-01-29 13:00:00,115592.43204185215
2026-01-29 13:15:00,112314.97174022839
2026-01-29 13:30:00,112314.97174022839
2026-01-29 13:45:00,112314.97174022839
2026-01-29 14:00:00,95487.36002465812
2026-01-29 14:15:00,95168.10342237065
2026-01-29 14:30:00,110910.09254371453
2026-01-29 14:45:00,110910.09254371453
2026-01-29 15:00:00,110910.09254371453
2026-01-29 15:15:00,110910.09254371453
2026-01-29 15:30:00,110910.09254371453
2026-01-29 15:45:00,110910.09254371453
2026-01-29 16:00:00,110910.09254371453
2026-01-29 16:15:00,96045.81662739825
2026-01-29 16:30:00,109546.93966421632
2026-01-29 16:45:00,109546.93966421632
2026-01-29 17:00:00,95714.46965216196
2026-01-29 17:15:00,95391.4528161888
2026-01-29 17:30:00,95071.54453301414
2026-01-29 17:45:00,120022.01241025151
2026-01-29 18:00:00,96657.56748794054
2026-01-29 18:15:00,99780.81556285951
2026-01-29 18:30:00,115457.50027750945
2026-01-29 18:45:00,115457.50027750945
2026-01-29 19:00:00,119167.47280687385
2026-01-29 19:15:00,101285.37733140317
2026-01-29 19:30:00,112221.48042448278
2026-01-29 19:45:00,112221.48042448278
2026-01-29 20:00:00,112221.48042448278
2026-01-29 20:15:00,112221.48042448278
2026-01-29 20:30:00,119387.41501065661
2026-01-29 20:45:00,111905.04642256624
2026-01-29 21:00:00,111905.04642256624
2026-01-29 21:15:00,111905.04642256624
2026-01-29 21:30:00,111905.04642256624
2026-01-29 21:45:00,111905.04642256624
2026-01-29 22:00:00,111905.04642256624
2026-01-29 22:15:00,111905.04642256624
2026-01-29 22:30:00,118960.83559233627
2026-01-29 22:45:00,102747.67411102736
2026-01-29 23:00:00,107686.14098907022
2026-01-29 23:15:00,92178.79340276335
2026-01-29 23:30:00,107223.09522470826
2026-01-29 23:45:00,91852.7078779967
2026-01-30 01:00:00,91523.36332648633
2026-01-30 01:15:00,107223.09522470826
2026-01-30 01:30:00,107223.09522470826
2026-01-30 01:45:00,107223.09522470826
2026-01-30 02:00:00,107223.09522470826
2026-01-30 02:15:00,107223.09522470826
2026-01-30 02:30:00,91204.7017625284
2026-01-30 02:45:00,90889.42996182066
2026-01-30 03:00:00,90580.80624996689
2026-01-30 03:15:00,90255.87811962338
2026-01-30 03:30:00,103681.59376476386
2026-01-30 03:45:00,103681.59376476386
2026-01-30 04:00:00,103681.59376476386
2026-01-30 04:15:00,103681.59376476386
2026-01-30 04:30:00,103681.59376476386
2026-01-30 04:45:00,114727.56612636054
2026-01-30 05:00:00,114323.35719461882
2026-01-30 05:15:00,103123.433963495
2026-01-30 05:30:00,103123.433963495
2026-01-30 05:45:00,103123.433963495
2026-01-30 06:00:00,103123.433963495
2026-01-30 06:15:00,103123.433963495
2026-01-30 06:30:00,103123.433963495
2026-01-30 06:45:00,103123.433963495
2026-01-30 07:00:00,103123.433963495
2026-01-30 07:15:00,103123.433963495
2026-01-30 07:30:00,103123.433963495
2026-01-30 07:45:00,103123.433963495
2026-01-30 08:00:00,103123.433963495
2026-01-30 08:15:00,103123.433963495
2026-01-30 08:30:00,103123.433963495
2026-01-30 08:45:00,103123.433963495
2026-01-30 09:00:00,103123.433963495
2026-01-30 09:15:00,113931.03945186084
2026-01-30 09:30:00,113513.15162135364
2026-01-30 09:45:00,113093.48111272926
2026-01-30 10:00:00,112700.47428472432
2026-01-30 10:15:00,112286.66476270791
2026-01-30 10:30:00,93463.74073617309
2026-01-30 10:45:00,118745.94008962784
2026-01-30 11:00:00,111949.0470351993
2026-01-30 11:15:00,111949.0470351993
2026-01-30 11:30:00,111949.0470351993
2026-01-30 11:45:00,118355.29072831073
2026-01-30 12:00:00,97830.5661302566
2026-01-30 12:15:00,98666.41663959775
2026-01-30 12:30:00,116308.5563090108
2026-01-30 12:45:00,116308.5563090108
2026-01-30 13:00:00,117018.73640572195
2026-01-30 13:15:00,115946.25016751472
2026-01-30 13:30:00,115946.25016751472
2026-01-30 13:45:00,115946.25016751472
2026-01-30 14:00:00,115946.25016751472
2026-01-30 14:15:00,115946.25016751472
2026-01-30 14:30:00,115946.25016751472
2026-01-30 14:45:00,97985.05324779055
2026-01-30 15:00:00,97682.03002073402
2026-01-30 15:15:00,113655.29922150506
2026-01-30 15:30:00,114344.47518510725
2026-01-30 15:45:00,111556.29119563142
2026-01-30 16:00:00,111556.29119563142
2026-01-30 16:15:00,111556.29119563142
2026-01-30 16:30:00,111556.29119563142
2026-01-30 16:45:00,111556.29119563142
2026-01-30 17:00:00,115406.27436278241
2026-01-30 17:15:00,115013.68190507531
2026-01-30 17:30:00,114619.85841686312
2026-01-30 17:45:00,111897.39523585605
2026-01-30 18:00:00,114217.64658431066
2026-01-30 18:15:00,113835.20463887686
2026-01-30 18:30:00,112589.97460535612
2026-01-30 18:45:00,113467.43336300035
2026-01-30 19:00:00,113079.89628580566
2026-01-30 19:15:00,111897.39523585605
2026-01-30 19:30:00,111897.39523585605
2026-01-30 19:45:00,111897.39523585605
2026-01-30 20:00:00,111897.39523585605
2026-01-30 20:15:00,111897.39523585605
2026-01-30 20:30:00,111897.39523585605
2026-01-30 20:45:00,111897.39523585605
2026-01-30 21:00:00,111897.39523585605
2026-01-30 21:15:00,111897.39523585605
2026-01-30 21:30:00,111897.39523585605
2026-01-30 21:45:00,111897.39523585605
2026-01-30 22:00:00,111897.39523585605
2026-01-30 22:15:00,111897.39523585605
2026-01-30 22:30:00,111897.39523585605
2026-01-30 22:45:00,111897.39523585605
2026-01-30 23:00:00,111897.39523585605
2026-01-30 23:15:00,111897.39523585605
2026-01-30 23:30:00,111897.39523585605
2026-01-30 23:45:00,111897.39523585605
2026-02-02 01:00:00,111897.39523585605
2026-02-02 01:15:00,95591.78166383435
2026-02-02 01:30:00,113231.00497225783
2026-02-02 01:45:00,114057.95146818986
2026-02-02 02:00:00,96084.38524980613
2026-02-02 02:15:00,96567.72286448276
2026-02-02 02:30:00,110413.69082710028
2026-02-02 02:45:00,110413.69082710028
2026-02-02 03:00:00,94783.9911657619
2026-02-02 03:15:00,126172.62319269721
2026-02-02 03:30:00,94495.13424501003
2026-02-02 03:45:00,125575.2032032295
2026-02-02 04:00:00,125575.2032032295
2026-02-02 04:15:00,125575.2032032295
2026-02-02 04:30:00,94206.71945873993
2026-02-02 04:45:00,124983.75741365645
2026-02-02 05:00:00,124983.75741365645
2026-02-02 05:15:00,124983.75741365645
2026-02-02 05:30:00,124983.75741365645
2026-02-02 05:45:00,124983.75741365645
2026-02-02 06:00:00,124983.75741365645
2026-02-02 06:15:00,124983.75741365645
2026-02-02 06:30:00,126083.16521215442
2026-02-02 06:45:00,124652.78450453053
2026-02-02 07:00:00,124652.78450453053
2026-02-02 07:15:00,124652.78450453053
2026-02-02 07:30:00,124652.78450453053
2026-02-02 07:45:00,93571.41921967649
2026-02-02 08:00:00,135357.00186264992
2026-02-02 08:15:00,95683.17417731883
2026-02-02 08:30:00,135363.6148981833
2026-02-02 08:45:00,135686.39540410467
2026-02-02 09:00:00,95724.40277939224
2026-02-02 09:15:00,96554.9444928708
2026-02-02 09:30:00,96246.84418668256
2026-02-02 09:45:00,95936.47487893976
2026-02-02 10:00:00,133264.41281324462
2026-02-02 10:15:00,133997.1873365951
2026-02-02 10:30:00,133997.1873365951
2026-02-02 10:45:00,133997.1873365951
2026-02-02 11:00:00,133997.1873365951
2026-02-02 11:15:00,134268.47523400752
2026-02-02 11:30:00,133649.5694688963
2026-02-02 11:45:00,133649.5694688963
2026-02-02 12:00:00,133649.5694688963
2026-02-02 12:15:00,133649.5694688963
2026-02-02 12:30:00,133649.5694688963
2026-02-02 12:45:00,133649.5694688963
2026-02-02 13:00:00,133649.5694688963
2026-02-02 13:15:00,133649.5694688963
2026-02-02 13:30:00,133649.5694688963
2026-02-02 13:45:00,133649.5694688963
2026-02-02 14:00:00,133902.23108462943
2026-02-02 14:15:00,133531.45133410813
2026-02-02 14:30:00,132313.09689017094
2026-02-02 14:45:00,132313.09689017094
2026-02-02 15:00:00,132313.09689017094
2026-02-02 15:15:00,132313.09689017094
2026-02-02 15:30:00,132313.09689017094
2026-02-02 15:45:00,132313.09689017094
2026-02-02 16:00:00,132313.09689017094
2026-02-02 16:15:00,132313.09689017094
2026-02-02 16:30:00,133164.0786033198
2026-02-02 16:45:00,136464.63919326884
2026-02-02 17:00:00,136464.63919326884
2026-02-02 17:15:00,136464.63919326884
2026-02-02 17:30:00,136464.63919326884
2026-02-02 17:45:00,136464.63919326884
2026-02-02 18:00:00,136464.63919326884
2026-02-02 18:15:00,98446.40334384194
2026-02-02 18:30:00,135805.618520935
2026-02-02 18:45:00,135805.618520935
2026-02-02 19:00:00,135805.618520935
2026-02-02 19:15:00,135805.618520935
2026-02-02 19:30:00,135805.618520935
2026-02-02 19:45:00,135805.618520935
2026-02-02 20:00:00,135805.618520935
2026-02-02 20:15:00,135805.618520935
2026-02-02 20:30:00,135805.618520935
2026-02-02 20:45:00,135805.618520935
2026-02-02 21:00:00,135805.618520935
2026-02-02 21:15:00,135805.618520935
2026-02-02 21:30:00,135805.618520935
2026-02-02 21:45:00,95842.3828720494
2026-02-02 22:00:00,131816.33808871164
2026-02-02 22:15:00,133766.42004570173
2026-02-02 22:30:00,133766.42004570173
2026-02-02 22:45:00,95903.25825914404
2026-02-02 23:00:00,97557.39737133765
2026-02-02 23:15:00,132129.03655022662
2026-02-02 23:30:00,132129.03655022662
2026-02-02 23:45:00,132129.03655022662
2026-02-03 01:00:00,97252.63618019316
2026-02-03 01:15:00,96947.82896632816
2026-02-03 01:30:00,129942.90440729875
2026-02-03 01:45:00,98101.5192117373
2026-02-03 02:00:00,98894.2459365908
2026-02-03 02:15:00,98578.65893791548
2026-02-03 02:30:00,141496.27156867448
2026-02-03 02:45:00,98286.70191025172
2026-02-03 03:00:00,99091.15830452235
2026-02-03 03:15:00,98773.11058252354
2026-02-03 03:30:00,142929.32963628706
2026-02-03 03:45:00,142929.32963628706
2026-02-03 04:00:00,98471.55952695612
2026-02-03 04:15:00,98171.46897615059
2026-02-03 04:30:00,97896.26213395061
2026-02-03 04:45:00,97612.31255093562
2026-02-03 05:00:00,142209.19995406969
2026-02-03 05:15:00,142209.19995406969
2026-02-03 05:30:00,142209.19995406969
2026-02-03 05:45:00,142209.19995406969
2026-02-03 06:00:00,142209.19995406969
2026-02-03 06:15:00,142209.19995406969
