time,portfolio_equity
2026-01-27 21:15:00,100000.0
2026-01-27 21:30:00,100000.0
2026-01-27 21:45:00,100000.0
2026-01-27 22:00:00,100000.0
2026-01-27 22:15:00,100000.0
2026-01-27 22:30:00,100000.0
2026-01-27 22:45:00,100000.0
2026-01-27 23:00:00,100000.0
2026-01-27 23:15:00,100000.0
2026-01-27 23:30:00,100000.0
2026-01-27 23:45:00,100000.0
2026-01-28 01:00:00,99666.66666666667
2026-01-28 01:15:00,99336.66666666667
2026-01-28 01:30:00,99009.96666666667
2026-01-28 01:45:00,98686.53366666668
2026-01-28 02:00:00,98686.53366666668
2026-01-28 02:15:00,98686.53366666668
2026-01-28 02:30:00,98686.53366666668
2026-01-28 02:45:00,98686.53366666668
2026-01-28 03:00:00,98686.53366666668
2026-01-28 03:15:00,98686.53366666668
2026-01-28 03:30:00,99647.12967666668
2026-01-28 03:45:00,101655.63987397566
2026-01-28 04:00:00,101655.63987397566
2026-01-28 04:15:00,101655.63987397566
2026-01-28 04:30:00,99647.12967666666
2026-01-28 04:45:00,99647.12967666666
2026-01-28 05:00:00,101655.63987397566
2026-01-28 05:15:00,101655.63987397566
2026-01-28 05:30:00,101305.75014190256
2026-01-28 05:45:00,101305.75014190256
2026-01-28 06:00:00,101305.75014190256
2026-01-28 06:15:00,101305.75014190256
2026-01-28 06:30:00,101305.75014190256
2026-01-28 06:45:00,101305.75014190256
2026-01-28 07:00:00,102705.3090701949
2026-01-28 07:15:00,103786.4683423008
2026-01-28 07:30:00,104900.06239256983
2026-01-28 07:45:00,104900.06239256983
2026-01-28 08:00:00,104900.06239256983
2026-01-28 08:15:00,104517.7284353108
2026-01-28 08:30:00,104517.7284353108
2026-01-28 08:45:00,106047.0642643469
2026-01-28 09:00:00,106047.0642643469
2026-01-28 09:15:00,109698.690392387
2026-01-28 09:30:00,110989.6511041586
2026-01-28 09:45:00,115099.58848209385
2026-01-28 10:00:00,121178.34686397124
2026-01-28 10:15:00,121178.34686397124
2026-01-28 10:30:00,122813.69726989043
2026-01-28 10:45:00,122813.69726989043
2026-01-28 11:00:00,122813.69726989043
2026-01-28 11:15:00,122252.22696385818
2026-01-28 11:30:00,122252.22696385818
2026-01-28 11:45:00,122252.22696385818
2026-01-28 12:00:00,122252.22696385818
2026-01-28 12:15:00,122252.22696385818
2026-01-28 12:30:00,122252.22696385818
2026-01-28 12:45:00,122252.22696385818
2026-01-28 13:00:00,122252.22696385818
2026-01-28 13:15:00,122252.22696385818
2026-01-28 13:30:00,122252.22696385818
2026-01-28 13:45:00,122252.22696385818
2026-01-28 14:00:00,122252.22696385818
2026-01-28 14:15:00,122252.22696385818
2026-01-28 14:30:00,122252.22696385818
2026-01-28 14:45:00,118999.36827980482
2026-01-28 15:00:00,121146.07431394406
2026-01-28 15:15:00,121146.07431394406
2026-01-28 15:30:00,121146.07431394406
2026-01-28 15:45:00,121146.07431394406
2026-01-28 16:00:00,121146.07431394406
2026-01-28 16:15:00,121146.07431394406
2026-01-28 16:30:00,119194.64809407895
2026-01-28 16:45:00,118336.0349464715
2026-01-28 17:00:00,121555.98531126213
2026-01-28 17:15:00,121555.98531126213
2026-01-28 17:30:00,121980.55879148285
2026-01-28 17:45:00,122990.06179148279
2026-01-28 18:00:00,122990.06179148279
2026-01-28 18:15:00,122440.09053690129
2026-01-28 18:30:00,122440.09053690129
2026-01-28 18:45:00,123479.87862690128
2026-01-28 19:00:00,123479.87862690128
2026-01-28 19:15:00,123479.87862690128
2026-01-28 19:30:00,123479.87862690128
2026-01-28 19:45:00,123479.87862690128
2026-01-28 20:00:00,123479.87862690128
2026-01-28 20:15:00,123122.88471600127
2026-01-28 20:30:00,123122.88471600127
2026-01-28 20:45:00,123122.88471600127
2026-01-28 21:00:00,122073.18017738483
2026-01-28 21:15:00,122073.18017738483
2026-01-28 21:30:00,122073.18017738483
2026-01-28 21:45:00,121054.65291326982
2026-01-28 22:00:00,121730.25325098
2026-01-28 22:15:00,121390.7555938392
2026-01-28 22:30:00,121390.7555938392
2026-01-28 22:45:00,121390.7555938392
2026-01-28 23:00:00,130407.4274526028
2026-01-28 23:15:00,129981.1580534458
2026-01-28 23:30:00,129559.15134828034
2026-01-28 23:45:00,129559.15134828034
2026-01-29 01:00:00,136392.74888025664
2026-01-29 01:15:00,138231.17143232294
2026-01-29 01:30:00,140124.74666095126
2026-01-29 01:45:00,140124.74666095126
2026-01-29 02:00:00,138830.99294557812
2026-01-29 02:15:00,138193.80298756945
2026-01-29 02:30:00,138193.80298756945
2026-01-29 02:45:00,138193.80298756945
2026-01-29 03:00:00,136320.21027223076
2026-01-29 03:15:00,135708.12814095555
2026-01-29 03:30:00,135708.12814095555
2026-01-29 03:45:00,135708.12814095555
2026-01-29 04:00:00,135708.12814095555
2026-01-29 04:15:00,134467.2600470938
2026-01-29 04:30:00,134467.2600470938
2026-01-29 04:45:00,134467.2600470938
2026-01-29 05:00:00,134061.88208991862
2026-01-29 05:15:00,134061.88208991862
2026-01-29 05:30:00,134061.88208991862
2026-01-29 05:45:00,135290.34150284177
2026-01-29 06:00:00,134876.73273110914
2026-01-29 06:15:00,133263.24697648783
2026-01-29 06:30:00,133263.24697648783
2026-01-29 06:45:00,133263.24697648783
2026-01-29 07:00:00,133263.24697648783
2026-01-29 07:15:00,131463.48128976842
2026-01-29 07:30:00,133076.96704438972
2026-01-29 07:45:00,133076.96704438972
2026-01-29 08:00:00,133076.96704438972
2026-01-29 08:15:00,133076.96704438972
2026-01-29 08:30:00,133076.96704438972
2026-01-29 08:45:00,131906.9193747302
2026-01-29 09:00:00,131330.65619833156
2026-01-29 09:15:00,131330.65619833156
2026-01-29 09:30:00,131330.65619833156
2026-01-29 09:45:00,131330.65619833156
2026-01-29 10:00:00,130690.74455593628
2026-01-29 10:15:00,130690.74455593628
2026-01-29 10:30:00,128946.08208131118
2026-01-29 10:45:00,130680.73901509489
2026-01-29 11:00:00,130092.77536199964
2026-01-29 11:15:00,130092.77536199964
2026-01-29 11:30:00,130092.77536199964
2026-01-29 11:45:00,128573.71055268237
2026-01-29 12:00:00,128203.39079705317
2026-01-29 12:15:00,128203.39079705317
2026-01-29 12:30:00,128203.39079705317
2026-01-29 12:45:00,128203.39079705317
2026-01-29 13:00:00,127836.77423898026
2026-01-29 13:15:00,127254.69022241599
2026-01-29 13:30:00,127254.69022241599
2026-01-29 13:45:00,127254.69022241599
2026-01-29 14:00:00,124983.98337839796
2026-01-29 14:15:00,126678.42704601734
2026-01-29 14:30:00,126678.42704601734
2026-01-29 14:45:00,126678.42704601734
2026-01-29 15:00:00,126678.42704601734
2026-01-29 15:15:00,126678.42704601734
2026-01-29 15:30:00,125956.15576495789
2026-01-29 15:45:00,125600.4280852763
2026-01-29 16:00:00,125600.4280852763
2026-01-29 16:15:00,123905.98441765692
2026-01-29 16:30:00,127171.55491248655
2026-01-29 16:45:00,128326.03323598577
2026-01-29 17:00:00,135331.51114244421
2026-01-29 17:15:00,137166.6704233173
2026-01-29 17:30:00,140281.6705360168
2026-01-29 17:45:00,142842.57569507154
2026-01-29 18:00:00,141551.118442623
2026-01-29 18:15:00,140027.28285090468
2026-01-29 18:30:00,140027.28285090468
2026-01-29 18:45:00,140027.28285090468
2026-01-29 19:00:00,138728.6328720275
2026-01-29 19:15:00,136434.11119285293
2026-01-29 19:30:00,136434.11119285293
2026-01-29 19:45:00,136434.11119285293
2026-01-29 20:00:00,136434.11119285293
2026-01-29 20:15:00,136434.11119285293
2026-01-29 20:30:00,136014.09907605685
2026-01-29 20:45:00,136014.09907605685
2026-01-29 21:00:00,136014.09907605685
2026-01-29 21:15:00,136014.09907605685
