time,equity
2025-08-06 03:45:00,10000.0
2025-08-06 04:00:00,10000.0
2025-08-06 04:15:00,10000.0
2025-08-06 04:30:00,10000.0
2025-08-06 04:45:00,10000.0
2025-08-06 05:00:00,10000.0
2025-08-06 05:15:00,10000.0
2025-08-06 05:30:00,10000.0
2025-08-06 05:45:00,10000.0
2025-08-06 06:00:00,10000.0
2025-08-06 06:15:00,10000.0
2025-08-06 06:30:00,10000.0
2025-08-06 06:45:00,10000.0
2025-08-06 07:00:00,10000.0
2025-08-06 07:15:00,10000.0
2025-08-06 07:30:00,10000.0
2025-08-06 07:45:00,10000.0
2025-08-06 08:00:00,10000.0
2025-08-06 08:15:00,10000.0
2025-08-06 08:30:00,10000.0
2025-08-06 08:45:00,10000.0
2025-08-06 09:00:00,10000.0
2025-08-06 09:15:00,10000.0
2025-08-06 09:30:00,10300.000000000022
2025-08-06 09:45:00,10300.000000000022
2025-08-06 10:00:00,11255.088099999984
2025-08-06 10:15:00,11255.088099999984
2025-08-06 10:30:00,11142.537218999985
2025-08-06 10:45:00,11142.537218999985
2025-08-06 11:00:00,10927.270000000004
2025-08-06 11:15:00,10602.719153730004
2025-08-06 11:30:00,10184.92971422362
2025-08-06 11:45:00,10083.080417081383
2025-08-06 12:00:00,10083.080417081383
2025-08-06 12:15:00,10083.080417081383
2025-08-06 12:30:00,9988.162904995193
2025-08-06 12:45:00,9988.162904995193
2025-08-06 13:00:00,9988.162904995193
2025-08-06 13:15:00,9988.162904995193
2025-08-06 13:30:00,9988.162904995193
2025-08-06 13:45:00,9988.162904995193
2025-08-06 14:00:00,9988.162904995193
2025-08-06 14:15:00,9988.162904995193
2025-08-06 14:30:00,9988.162904995193
2025-08-06 14:45:00,9988.162904995193
2025-08-06 15:00:00,9988.162904995193
2025-08-06 15:15:00,9888.28127594524
2025-08-06 15:30:00,9888.28127594524
2025-08-06 15:45:00,9888.28127594524
2025-08-06 16:00:00,9888.28127594524
2025-08-06 16:15:00,9888.28127594524
2025-08-06 16:30:00,9691.50447855393
2025-08-06 16:45:00,9691.50447855393
2025-08-06 17:00:00,9982.249612910562
2025-08-06 17:15:00,9783.602845613643
2025-08-06 17:30:00,9685.766817157506
2025-08-06 17:45:00,9685.766817157506
2025-08-06 18:00:00,9685.766817157506
2025-08-06 18:15:00,9976.339821672214
2025-08-06 18:30:00,9976.339821672214
2025-08-06 18:45:00,9976.339821672214
2025-08-06 19:00:00,9976.339821672214
2025-08-06 19:15:00,9976.339821672214
2025-08-06 19:30:00,10275.630016322397
2025-08-06 19:45:00,10275.630016322397
2025-08-06 20:00:00,10275.630016322397
2025-08-06 20:15:00,10275.630016322397
2025-08-06 20:30:00,10275.630016322397
2025-08-06 20:45:00,10275.630016322397
2025-08-06 21:00:00,10275.630016322397
2025-08-06 21:15:00,10275.630016322397
2025-08-06 21:30:00,10583.89891681206
2025-08-06 21:45:00,10583.89891681206
2025-08-06 22:00:00,10583.89891681206
2025-08-06 22:15:00,10583.89891681206
2025-08-06 22:30:00,10901.41588431643
2025-08-06 22:45:00,10901.41588431643
2025-08-06 23:00:00,10792.401725473264
2025-08-06 23:15:00,10792.401725473264
2025-08-06 23:30:00,10792.401725473264
2025-08-06 23:45:00,10792.401725473264
2025-08-07 01:00:00,10059.223669005238
2025-08-07 01:15:00,10059.223669005238
2025-08-07 01:30:00,11228.458360845916
2025-08-07 01:45:00,11228.458360845916
2025-08-07 02:00:00,11228.458360845916
2025-08-07 02:15:00,11228.458360845916
2025-08-07 02:30:00,11228.458360845916
2025-08-07 02:45:00,11228.458360845916
2025-08-07 03:00:00,11228.458360845916
2025-08-07 03:15:00,13016.860672085775
2025-08-07 03:30:00,13016.860672085775
2025-08-07 03:45:00,13016.860672085775
2025-08-07 04:00:00,13016.860672085775
2025-08-07 04:15:00,13016.860672085775
2025-08-07 04:30:00,11912.271475021425
2025-08-07 04:45:00,11912.271475021425
2025-08-07 05:00:00,11912.271475021425
2025-08-07 05:15:00,11912.271475021425
2025-08-07 05:30:00,11912.271475021425
2025-08-07 05:45:00,11912.271475021425
2025-08-07 06:00:00,11912.271475021425
2025-08-07 06:15:00,11912.271475021425
2025-08-07 06:30:00,11912.271475021425
2025-08-07 06:45:00,11912.271475021425
2025-08-07 07:00:00,11912.271475021425
2025-08-07 07:15:00,11912.271475021425
2025-08-07 07:30:00,11675.217272668498
2025-08-07 07:45:00,11558.465099941814
2025-08-07 08:00:00,11442.880448942395
2025-08-07 08:15:00,11442.880448942395
2025-08-07 08:30:00,11442.880448942395
2025-08-07 08:45:00,11442.880448942395
2025-08-07 09:00:00,11442.880448942395
2025-08-07 09:15:00,11442.880448942395
2025-08-07 09:30:00,11786.166862410666
2025-08-07 09:45:00,11436.105920430206
2025-08-07 10:00:00,11436.105920430206
2025-08-07 10:15:00,12139.751868282956
2025-08-07 10:30:00,12018.354349600126
2025-08-07 10:45:00,12018.354349600126
2025-08-07 11:00:00,19689.169702467443
2025-08-07 11:15:00,16009.096750475037
2025-08-07 11:30:00,16009.096750475037
2025-08-07 11:45:00,15849.005782970287
2025-08-07 12:00:00,15849.005782970287
2025-08-07 12:15:00,15849.005782970287
2025-08-07 12:30:00,15849.005782970287
2025-08-07 12:45:00,16489.36965298926
2025-08-07 13:00:00,16489.36965298926
2025-08-07 13:15:00,17493.572264856277
2025-08-07 13:30:00,17493.572264856277
2025-08-07 13:45:00,17493.572264856277
2025-08-07 14:00:00,17493.572264856277
2025-08-07 14:15:00,17493.572264856277
2025-08-07 14:30:00,16973.99567501778
2025-08-07 14:45:00,16804.255718267603
2025-08-07 15:00:00,16804.255718267603
2025-08-07 15:15:00,16804.255718267603
2025-08-07 15:30:00,16804.255718267603
2025-08-07 15:45:00,16804.255718267603
2025-08-07 16:00:00,16804.255718267603
2025-08-07 16:15:00,16804.255718267603
2025-08-07 16:30:00,17838.195638473975
2025-08-07 16:45:00,18724.204477838975
2025-08-07 17:00:00,18924.541752857032
2025-08-07 17:15:00,18007.71201162636
2025-08-07 17:30:00,17827.634891510097
2025-08-07 17:45:00,17649.358542594997
2025-08-07 18:00:00,17472.864957169048
2025-08-07 18:15:00,17472.864957169048
2025-08-07 18:30:00,17472.864957169048
2025-08-07 18:45:00,17472.864957169048
2025-08-07 19:00:00,17472.864957169048
2025-08-07 19:15:00,17472.864957169048
2025-08-07 19:30:00,17472.864957169048
2025-08-07 19:45:00,17472.864957169048
2025-08-07 20:00:00,17472.864957169048
2025-08-07 20:15:00,17472.864957169048
2025-08-07 20:30:00,17472.864957169048
2025-08-07 20:45:00,17472.864957169048
2025-08-07 21:00:00,17997.05090588412
2025-08-07 21:15:00,18536.96243306063
2025-08-07 21:30:00,18536.96243306063
2025-08-07 21:45:00,18351.592808730024
2025-08-07 22:00:00,18168.076880642722
2025-08-07 22:15:00,18168.076880642722
2025-08-07 22:30:00,18168.076880642722
2025-08-07 22:45:00,17986.396111836293
2025-08-07 23:00:00,17986.396111836293
2025-08-07 23:15:00,17986.396111836293
2025-08-07 23:30:00,17986.396111836293
2025-08-07 23:45:00,17986.396111836293
2025-08-08 01:00:00,17986.396111836293
2025-08-08 01:15:00,17986.396111836293
2025-08-08 01:30:00,17986.396111836293
2025-08-08 01:45:00,17986.396111836293
2025-08-08 02:00:00,17986.396111836293
2025-08-08 02:15:00,17986.396111836293
2025-08-08 02:30:00,17986.396111836293
2025-08-08 02:45:00,17986.396111836293
2025-08-08 03:00:00,17986.396111836293
2025-08-08 03:15:00,17986.396111836293
2025-08-08 03:30:00,17986.396111836293
2025-08-08 03:45:00,17986.396111836293
2025-08-08 04:00:00,17986.396111836293
2025-08-08 04:15:00,17986.396111836293
2025-08-08 04:30:00,17986.396111836293
2025-08-08 04:45:00,17986.396111836293
2025-08-08 05:00:00,17986.396111836293
2025-08-08 05:15:00,17986.396111836293
2025-08-08 05:30:00,17986.396111836293
2025-08-08 05:45:00,17986.396111836293
2025-08-08 06:00:00,17986.396111836293
2025-08-08 06:15:00,17986.396111836293
2025-08-08 06:30:00,17986.396111836293
2025-08-08 06:45:00,17986.396111836293
2025-08-08 07:00:00,17452.18216091864
2025-08-08 07:15:00,17452.18216091864
2025-08-08 07:30:00,17452.18216091864
2025-08-08 07:45:00,17452.18216091864
2025-08-08 08:00:00,17452.18216091864
2025-08-08 08:15:00,17452.18216091864
2025-08-08 08:30:00,17452.18216091864
2025-08-08 08:45:00,18515.020054518587
2025-08-08 09:00:00,18515.020054518587
2025-08-08 09:15:00,17965.10544387933
2025-08-08 09:30:00,17785.454389440536
2025-08-08 09:45:00,17785.454389440536
2025-08-08 10:00:00,17785.454389440536
2025-08-08 10:15:00,17785.454389440536
2025-08-08 10:30:00,17607.59984554613
2025-08-08 10:45:00,17607.59984554613
2025-08-08 11:00:00,17607.59984554613
2025-08-08 11:15:00,17084.636522533565
2025-08-08 11:30:00,17084.636522533565
2025-08-08 11:45:00,17084.636522533565
2025-08-08 12:00:00,17607.59984554613
2025-08-08 12:15:00,17431.52384709067
2025-08-08 12:30:00,17431.52384709067
2025-08-08 12:45:00,17431.52384709067
2025-08-08 13:00:00,17431.52384709067
2025-08-08 13:15:00,17431.52384709067
2025-08-08 13:30:00,17431.52384709067
2025-08-08 13:45:00,17431.52384709067
2025-08-08 14:00:00,17431.52384709067
2025-08-08 14:15:00,17431.52384709067
2025-08-08 14:30:00,17431.52384709067
2025-08-08 14:45:00,17431.52384709067
2025-08-08 15:00:00,17431.52384709067
2025-08-08 15:15:00,17431.52384709067
2025-08-08 15:30:00,17431.52384709067
2025-08-08 15:45:00,17257.208608619763
2025-08-08 16:00:00,17257.208608619763
2025-08-08 16:15:00,17257.208608619763
2025-08-08 16:30:00,16744.65225573515
2025-08-08 16:45:00,16577.205733177798
2025-08-08 17:00:00,16577.205733177798
2025-08-08 17:15:00,16577.205733177798
2025-08-08 17:30:00,16577.205733177798
2025-08-08 17:45:00,16577.205733177798
2025-08-08 18:00:00,16577.205733177798
2025-08-08 18:15:00,16577.205733177798
2025-08-08 18:30:00,16577.205733177798
2025-08-08 18:45:00,16577.205733177798
2025-08-08 19:00:00,16577.205733177798
2025-08-08 19:15:00,16577.205733177798
2025-08-08 19:30:00,16577.205733177798
2025-08-08 19:45:00,16577.205733177798
2025-08-08 20:00:00,16577.205733177798
2025-08-08 20:15:00,16577.205733177798
2025-08-08 20:30:00,16577.205733177798
2025-08-08 20:45:00,16577.205733177798
2025-08-08 21:00:00,16577.205733177798
2025-08-08 21:15:00,16577.205733177798
2025-08-08 21:30:00,16577.205733177798
2025-08-08 21:45:00,16577.205733177798
2025-08-08 22:00:00,16577.205733177798
2025-08-08 22:15:00,16577.205733177798
2025-08-08 22:30:00,16577.205733177798
2025-08-08 22:45:00,16577.205733177798
2025-08-08 23:00:00,16577.205733177798
2025-08-08 23:15:00,16577.205733177798
2025-08-08 23:30:00,16577.205733177798
2025-08-08 23:45:00,16577.205733177798
2025-08-11 01:00:00,16577.205733177798
2025-08-11 01:15:00,16577.205733177798
2025-08-11 01:30:00,16577.205733177798
2025-08-11 01:45:00,16577.205733177798
2025-08-11 02:00:00,16577.205733177798
2025-08-11 02:15:00,16577.205733177798
2025-08-11 02:30:00,16577.205733177798
2025-08-11 02:45:00,16577.205733177798
2025-08-11 03:00:00,16577.205733177798
2025-08-11 03:15:00,16577.205733177798
2025-08-11 03:30:00,16577.205733177798
2025-08-11 03:45:00,16577.205733177798
2025-08-11 04:00:00,16577.205733177798
2025-08-11 04:15:00,16577.205733177798
2025-08-11 04:30:00,16577.205733177798
2025-08-11 04:45:00,16577.205733177798
2025-08-11 05:00:00,16577.205733177798
2025-08-11 05:15:00,16577.205733177798
2025-08-11 05:30:00,16577.205733177798
2025-08-11 05:45:00,16577.205733177798
2025-08-11 06:00:00,16577.205733177798
2025-08-11 06:15:00,16577.205733177798
2025-08-11 06:30:00,16577.205733177798
2025-08-11 06:45:00,16577.205733177798
2025-08-11 07:00:00,16411.43367584602
2025-08-11 07:15:00,16247.319339087559
2025-08-11 07:30:00,16084.846145696683
2025-08-11 07:45:00,16084.846145696683
2025-08-11 08:00:00,16084.846145696683
2025-08-11 08:15:00,16084.846145696683
2025-08-11 08:30:00,16084.846145696683
2025-08-11 08:45:00,15607.110130323348
2025-08-11 09:00:00,15607.110130323348
2025-08-11 09:15:00,15607.110130323348
2025-08-11 09:30:00,15607.110130323348
2025-08-11 09:45:00,15607.110130323348
2025-08-11 10:00:00,15607.110130323348
2025-08-11 10:15:00,15451.039029020114
2025-08-11 10:30:00,15607.110130323348
2025-08-11 10:45:00,15451.039029020114
2025-08-11 11:00:00,15451.039029020114
2025-08-11 11:15:00,15451.039029020114
2025-08-11 11:30:00,15451.039029020114
2025-08-11 11:45:00,15451.039029020114
2025-08-11 12:00:00,15451.039029020114
2025-08-11 12:15:00,15451.039029020114
2025-08-11 12:30:00,15451.039029020114
2025-08-11 12:45:00,15451.039029020114
2025-08-11 13:00:00,15451.039029020114
2025-08-11 13:15:00,15451.039029020114
2025-08-11 13:30:00,15451.039029020114
2025-08-11 13:45:00,15451.039029020114
2025-08-11 14:00:00,15451.039029020114
2025-08-11 14:15:00,15451.039029020114
2025-08-11 14:30:00,15451.039029020114
2025-08-11 14:45:00,15451.039029020114
2025-08-11 15:00:00,15451.039029020114
2025-08-11 15:15:00,15451.039029020114
2025-08-11 15:30:00,15143.563352342613
2025-08-11 15:45:00,15143.563352342613
2025-08-11 16:00:00,15143.563352342613
2025-08-11 16:15:00,15143.563352342613
2025-08-11 16:30:00,15143.563352342613
2025-08-11 16:45:00,14842.206441630995
2025-08-11 17:00:00,14693.784377214684
2025-08-11 17:15:00,14693.784377214684
2025-08-11 17:30:00,14693.784377214684
2025-08-11 17:45:00,14693.784377214684
2025-08-11 18:00:00,14693.784377214684
2025-08-11 18:15:00,14693.784377214684
2025-08-11 18:30:00,14546.846533442538
2025-08-11 18:45:00,14546.846533442538
2025-08-11 19:00:00,14546.846533442538
2025-08-11 19:15:00,14546.846533442538
2025-08-11 19:30:00,14401.378068108113
2025-08-11 19:45:00,14257.364287427032
2025-08-11 20:00:00,14257.364287427032
2025-08-11 20:15:00,14401.378068108113
2025-08-11 20:30:00,13833.90631072616
2025-08-11 20:45:00,13695.5672476189
2025-08-11 21:00:00,13695.5672476189
2025-08-11 21:15:00,13695.5672476189
2025-08-11 21:30:00,13695.5672476189
2025-08-11 21:45:00,13695.5672476189
2025-08-11 22:00:00,13695.5672476189
2025-08-11 22:15:00,13695.5672476189
2025-08-11 22:30:00,13695.5672476189
2025-08-11 22:45:00,13695.5672476189
2025-08-11 23:00:00,13695.5672476189
2025-08-11 23:15:00,13695.5672476189
2025-08-11 23:30:00,13695.5672476189
2025-08-11 23:45:00,13695.5672476189
2025-08-12 01:00:00,13695.5672476189
2025-08-12 01:15:00,13695.5672476189
2025-08-12 01:30:00,13695.5672476189
2025-08-12 01:45:00,13695.5672476189
2025-08-12 02:00:00,13695.5672476189
2025-08-12 02:15:00,13695.5672476189
2025-08-12 02:30:00,13695.5672476189
2025-08-12 02:45:00,13695.5672476189
2025-08-12 03:00:00,13695.5672476189
2025-08-12 03:15:00,13695.5672476189
2025-08-12 03:30:00,13695.5672476189
2025-08-12 03:45:00,13695.5672476189
2025-08-12 04:00:00,13695.5672476189
2025-08-12 04:15:00,13695.5672476189
2025-08-12 04:30:00,13423.025459391283
2025-08-12 04:45:00,13423.025459391283
2025-08-12 05:00:00,13288.79520479737
2025-08-12 05:15:00,13288.79520479737
2025-08-12 05:30:00,13288.79520479737
2025-08-12 05:45:00,13288.79520479737
2025-08-12 06:00:00,13288.79520479737
2025-08-12 06:15:00,13288.79520479737
2025-08-12 06:30:00,13288.79520479737
2025-08-12 06:45:00,13288.79520479737
2025-08-12 07:00:00,13288.79520479737
2025-08-12 07:15:00,13288.79520479737
2025-08-12 07:30:00,13558.61157514271
2025-08-12 07:45:00,13423.025459391283
2025-08-12 08:00:00,12139.5436178603
2025-08-12 08:15:00,12018.148181681696
2025-08-12 08:30:00,11897.966699864879
2025-08-12 08:45:00,11897.966699864879
2025-08-12 09:00:00,11897.966699864879
2025-08-12 09:15:00,11897.966699864879
2025-08-12 09:30:00,11897.966699864879
2025-08-12 09:45:00,11897.966699864879
2025-08-12 10:00:00,11897.966699864879
2025-08-12 10:15:00,11897.966699864879
2025-08-12 10:30:00,11778.987032866231
2025-08-12 10:45:00,11778.987032866231
2025-08-12 11:00:00,11778.987032866231
2025-08-12 11:15:00,11778.987032866231
2025-08-12 11:30:00,11778.987032866231
2025-08-12 11:45:00,11544.585190912192
2025-08-12 12:00:00,11544.585190912192
2025-08-12 12:15:00,11544.585190912192
2025-08-12 12:30:00,11544.585190912192
2025-08-12 12:45:00,11544.585190912192
2025-08-12 13:00:00,11544.585190912192
2025-08-12 13:15:00,11544.585190912192
2025-08-12 13:30:00,11544.585190912192
2025-08-12 13:45:00,11544.585190912192
2025-08-12 14:00:00,11314.847945613039
2025-08-12 14:15:00,11314.847945613039
2025-08-12 14:30:00,11201.699466156908
2025-08-12 14:45:00,11089.682471495338
2025-08-12 15:00:00,10760.307812409455
2025-08-12 15:15:00,10652.70473428536
2025-08-12 15:30:00,10546.177686942507
2025-08-12 15:45:00,10546.177686942507
2025-08-12 16:00:00,10546.177686942507
2025-08-12 16:15:00,10546.177686942507
2025-08-12 16:30:00,10546.177686942507
2025-08-12 16:45:00,10546.177686942507
2025-08-12 17:00:00,10546.177686942507
2025-08-12 17:15:00,10546.177686942507
2025-08-12 17:30:00,10546.177686942507
2025-08-12 17:45:00,10546.177686942507
2025-08-12 18:00:00,10546.177686942507
2025-08-12 18:15:00,10546.177686942507
2025-08-12 18:30:00,10546.177686942507
2025-08-12 18:45:00,10546.177686942507
2025-08-12 19:00:00,10546.177686942507
2025-08-12 19:15:00,10546.177686942507
2025-08-12 19:30:00,10546.177686942507
2025-08-12 19:45:00,10546.177686942507
2025-08-12 20:00:00,10546.177686942507
2025-08-12 20:15:00,10546.177686942507
2025-08-12 20:30:00,10546.177686942507
2025-08-12 20:45:00,10546.177686942507
2025-08-12 21:00:00,10546.177686942507
2025-08-12 21:15:00,10546.177686942507
2025-08-12 21:30:00,10546.177686942507
2025-08-12 21:45:00,10546.177686942507
2025-08-12 22:00:00,10546.177686942507
2025-08-12 22:15:00,10546.177686942507
2025-08-12 22:30:00,10546.177686942507
2025-08-12 22:45:00,10546.177686942507
2025-08-12 23:00:00,10546.177686942507
2025-08-12 23:15:00,10546.177686942507
2025-08-12 23:30:00,10546.177686942507
2025-08-12 23:45:00,10546.177686942507
2025-08-13 01:00:00,10546.177686942507
2025-08-13 01:15:00,10546.177686942507
2025-08-13 01:30:00,10546.177686942507
2025-08-13 01:45:00,10546.177686942507
2025-08-13 02:00:00,10546.177686942507
2025-08-13 02:15:00,10546.177686942507
2025-08-13 02:30:00,10546.177686942507
2025-08-13 02:45:00,10546.177686942507
2025-08-13 03:00:00,10546.177686942507
2025-08-13 03:15:00,10546.177686942507
