time,portfolio_equity
2026-01-27 23:00:00,100000.0
2026-01-27 23:15:00,100000.0
2026-01-27 23:30:00,100000.0
2026-01-27 23:45:00,100000.0
2026-01-28 01:00:00,100000.0
2026-01-28 01:15:00,100000.0
2026-01-28 01:30:00,100000.0
2026-01-28 01:45:00,100000.0
2026-01-28 02:00:00,100000.0
2026-01-28 02:15:00,100000.0
2026-01-28 02:30:00,100000.0
2026-01-28 02:45:00,100000.0
2026-01-28 03:00:00,100000.0
2026-01-28 03:15:00,100000.0
2026-01-28 03:30:00,99666.66666666667
2026-01-28 03:45:00,101000.0
2026-01-28 04:00:00,101000.0
2026-01-28 04:15:00,101000.0
2026-01-28 04:30:00,101000.0
2026-01-28 04:45:00,101000.0
2026-01-28 05:00:00,99336.66666666667
2026-01-28 05:15:00,102030.00000000003
2026-01-28 05:30:00,99009.96666666667
2026-01-28 05:45:00,101676.3666666667
2026-01-28 06:00:00,101676.3666666667
2026-01-28 06:15:00,101676.3666666667
2026-01-28 06:30:00,101676.3666666667
2026-01-28 06:45:00,101676.3666666667
2026-01-28 07:00:00,98686.53366666668
2026-01-28 07:15:00,98366.33499666667
2026-01-28 07:30:00,99317.32504656666
2026-01-28 07:45:00,105309.13581000007
2026-01-28 08:00:00,105309.13581000007
2026-01-28 08:15:00,98990.81846276767
2026-01-28 08:30:00,104922.71111856673
2026-01-28 08:45:00,98667.57694480666
2026-01-28 09:00:00,106468.40988430005
2026-01-28 09:15:00,98347.56784202527
2026-01-28 09:30:00,98030.75883027168
2026-01-28 09:45:00,97717.11790863563
2026-01-28 10:00:00,97406.61339621594
2026-01-28 10:15:00,121761.5877423918
2026-01-28 10:30:00,97099.21392892045
2026-01-28 10:45:00,125116.86843590351
2026-01-28 11:00:00,96794.88845629791
2026-01-28 11:15:00,96493.60623840158
2026-01-28 11:30:00,123380.8389931554
2026-01-28 11:45:00,123380.8389931554
2026-01-28 12:00:00,123380.8389931554
2026-01-28 12:15:00,123380.8389931554
2026-01-28 12:30:00,123380.8389931554
2026-01-28 12:45:00,123380.8389931554
2026-01-28 13:00:00,96195.33684268425
2026-01-28 13:15:00,122813.6972698905
2026-01-28 13:30:00,122813.6972698905
2026-01-28 13:45:00,122813.6972698905
2026-01-28 14:00:00,122813.6972698905
2026-01-28 14:15:00,122813.6972698905
2026-01-28 14:30:00,122813.6972698905
2026-01-28 14:45:00,97081.19694796477
2026-01-28 15:00:00,96777.05164515179
2026-01-28 15:15:00,121696.37136088635
2026-01-28 15:30:00,121696.37136088635
2026-01-28 15:45:00,121696.37136088635
2026-01-28 16:00:00,121696.37136088635
2026-01-28 16:15:00,121696.37136088635
2026-01-28 16:30:00,97680.36319450631
2026-01-28 16:45:00,98610.77409034153
2026-01-28 17:00:00,98291.33301610478
2026-01-28 17:15:00,122780.45654336251
2026-01-28 17:30:00,97975.0863526104
2026-01-28 17:45:00,122219.31864459554
2026-01-28 18:00:00,122219.31864459554
2026-01-28 18:15:00,98914.33894318868
2026-01-28 18:30:00,121663.79212481625
2026-01-28 18:45:00,121663.79212481625
2026-01-28 19:00:00,121663.79212481625
2026-01-28 19:15:00,121663.79212481625
2026-01-28 19:30:00,121663.79212481625
2026-01-28 19:45:00,121663.79212481625
2026-01-28 20:00:00,121663.79212481625
2026-01-28 20:15:00,121663.79212481625
2026-01-28 20:30:00,121663.79212481625
2026-01-28 20:45:00,121663.79212481625
2026-01-28 21:00:00,121663.79212481625
2026-01-28 21:15:00,121663.79212481625
2026-01-28 21:30:00,121663.79212481625
2026-01-28 21:45:00,121663.79212481625
2026-01-28 22:00:00,121663.79212481625
2026-01-28 22:15:00,121663.79212481625
2026-01-28 22:30:00,121663.79212481625
2026-01-28 22:45:00,121663.79212481625
2026-01-28 23:00:00,121663.79212481625
2026-01-28 23:15:00,121663.79212481625
2026-01-28 23:30:00,121663.79212481625
2026-01-28 23:45:00,121663.79212481625
2026-01-29 01:00:00,121663.79212481625
2026-01-29 01:15:00,121663.79212481625
2026-01-29 01:30:00,98591.86222042346
2026-01-29 01:45:00,123313.70588856077
2026-01-29 02:00:00,98272.61026488588
2026-01-29 02:15:00,97956.5508289037
