timestamp,symbol,atr,atr_percent,trend_direction,trend_strength,volatility_regime,volume_regime,rsi,ema_trend,price_range_pct,logged_at
2026-06-03T15:15:00.015303+00:00,SP500,7.998571428571462,0.1055677315325294,DOWN,0.01119768665018418,LOW,MEDIUM,50,DOWN,0.0026396646569995736,2026-06-03T15:15:00.015303+00:00
2026-06-03T15:15:00.016308+00:00,XAUUSD,12.539285714285663,0.28203965681613663,DOWN,0.017146944704922777,LOW,MEDIUM,50,DOWN,0.00179939855103268,2026-06-03T15:15:00.016308+00:00
2026-06-03T15:45:00.015632+00:00,SP500,8.87000000000002,0.11720060991884512,DOWN,0.01330933122482136,LOW,MEDIUM,50,DOWN,0.0,2026-06-03T15:45:00.015632+00:00
2026-06-03T15:45:00.015632+00:00,BTCUSD,326.10714285714283,0.49275412373303745,DOWN,0.0263956509453896,LOW,MEDIUM,50,DOWN,0.016621210175202666,2026-06-03T15:45:00.015632+00:00
2026-06-03T15:45:00.015632+00:00,XAUUSD,12.693571428571431,0.28588802893146315,DOWN,0.01880037253418597,LOW,MEDIUM,50,DOWN,0.00270267226720174,2026-06-03T15:45:00.015632+00:00
2026-06-03T16:00:00.012527+00:00,BTCUSD,325.2857142857143,0.4929729167997246,DOWN,0.032842989182141846,LOW,MEDIUM,50,DOWN,0.034856670884829015,2026-06-03T16:00:00.012527+00:00
2026-06-03T16:00:00.014054+00:00,SP500,8.90714285714291,0.11768360907977715,DOWN,0.014057055437290744,LOW,MEDIUM,50,DOWN,0.003963682102127994,2026-06-03T16:00:00.014054+00:00
2026-06-03T16:00:00.014054+00:00,XAUUSD,12.240000000000041,0.275513098126782,DOWN,0.018764007035057952,LOW,MEDIUM,50,DOWN,0.009228788417642169,2026-06-03T16:00:00.014054+00:00
2026-06-03T16:15:00.018356+00:00,BTCUSD,344.25,0.5211842274588768,DOWN,0.03551396890920795,MEDIUM,MEDIUM,50,DOWN,0.012111761277185227,2026-06-03T16:15:00.018356+00:00
2026-06-03T16:15:00.019359+00:00,XAUUSD,11.897857142857188,0.26799329542138134,DOWN,0.01967474936055559,LOW,MEDIUM,50,DOWN,0.014640925666906456,2026-06-03T16:15:00.019359+00:00
2026-06-03T16:15:00.019359+00:00,SP500,8.834285714285736,0.11672100056926053,DOWN,0.01466825303069855,LOW,MEDIUM,50,DOWN,0.0,2026-06-03T16:15:00.020361+00:00
2026-06-03T16:30:00.014325+00:00,SP500,9.634285714285722,0.12745584970188495,DOWN,0.0165066440610073,LOW,MEDIUM,50,DOWN,0.003968820942676757,2026-06-03T16:30:00.014325+00:00
2026-06-03T16:30:00.014325+00:00,BTCUSD,375.2142857142857,0.5726670060733445,DOWN,0.04715430384474616,MEDIUM,MEDIUM,50,DOWN,0.01678863867033982,2026-06-03T16:30:00.014325+00:00
2026-06-03T16:30:00.016366+00:00,XAUUSD,11.83714285714281,0.2667603300410561,DOWN,0.02051823023092904,LOW,MEDIUM,50,DOWN,0.0072114788714871415,2026-06-03T16:30:00.016366+00:00
2026-06-03T16:45:00.012382+00:00,BTCUSD,372.25,0.5655017356231913,DOWN,0.0478027962475092,MEDIUM,MEDIUM,50,DOWN,0.022787175377697432,2026-06-03T16:45:00.012382+00:00
2026-06-03T16:45:00.013890+00:00,SP500,10.150000000000025,0.13431220242900013,DOWN,0.01769452719695402,LOW,MEDIUM,50,DOWN,0.003969818791007327,2026-06-03T16:45:00.013890+00:00
2026-06-03T16:45:00.015322+00:00,XAUUSD,10.982857142857094,0.24740399579335864,DOWN,0.020523854430869293,LOW,MEDIUM,50,DOWN,0.009010551355629256,2026-06-03T16:45:00.015322+00:00
